tutor_id,experience,year,term,policy,student_satisfaction,metric,mmss
96,mid,2023,autumn,ai_assist,100,session_time,30:38.2
96,mid,2024,winter,ai_assist,68.4,wait_time,2369:03.7
96,mid,2024,winter,ai_assist,68.4,session_time,41:22.2
96,mid,2024,spring,human,64.8,wait_time,2613:49.4
96,mid,2024,spring,human,64.8,session_time,38:29.1
96,mid,2024,summer,human,129.61,wait_time,2007:47.5
96,mid,2024,summer,human,115.61,session_time,38:34.2
96,mid,2024,autumn,human,49.9,wait_time,3139:24.9
96,mid,2024,autumn,human,49.9,session_time,36:34.4
96,mid,2025,winter,human,58,wait_time,2141:51.7
96,mid,2025,winter,human,58,session_time,41:02.7
96,mid,2025,spring,ai_assist,100,wait_time,2523:10.0
96,mid,2025,spring,ai_assist,100,session_time,38:12.8
96,mid,2025,summer,human,91.78,wait_time,2072:05.4
96,mid,2025,summer,human,67.05,session_time,46:39.2
96,mid,2025,autumn,ai_assist,100,wait_time,2410:08.1
96,mid,2025,autumn,ai_assist,100,session_time,34:21.8
97,novice,2021,winter,ai_assist,81.5,wait_time,8636:12.3
97,novice,2021,winter,ai_assist,81.5,session_time,15:00.0
97,novice,2021,spring,human,0,wait_time,7167:04.2
97,novice,2021,spring,human,0,session_time,17:15.0
97,novice,2021,summer,human,59.74,wait_time,5911:35.6
97,novice,2021,summer,human,72.81,session_time,18:11.6
97,novice,2021,autumn,human,78.4,wait_time,9098:16.8
97,novice,2021,autumn,human,78.4,session_time,17:46.0
97,novice,2022,winter,ai_assist,89.85,wait_time,9533:01.2
97,novice,2022,winter,ai_assist,114.21,session_time,16:43.3
97,novice,2022,spring,ai_assist,123.3,wait_time,9662:42.8
97,novice,2022,spring,ai_assist,41.49,session_time,15:00.0
97,novice,2022,summer,ai_assist,59.55,wait_time,8157:45.8
97,novice,2022,summer,ai_assist,57.94,session_time,16:21.2
97,novice,2022,autumn,human,41.7,wait_time,6270:26.9
97,novice,2022,autumn,human,10.29,session_time,17:51.5
97,novice,2023,winter,human,101,wait_time,4265:24.0
97,novice,2023,winter,human,92.63,session_time,19:09.2
97,novice,2023,spring,human,54.5,wait_time,6169:00.2
97,novice,2023,spring,human,54.5,session_time,15:00.0
97,novice,2023,summer,ai_assist,105.4,wait_time,6321:48.5
97,novice,2023,summer,ai_assist,87.48,session_time,19:15.2
97,novice,2023,autumn,ai_assist,65.7,wait_time,8040:11.4
97,novice,2023,autumn,ai_assist,65.7,session_time,16:43.8
97,novice,2024,winter,ai_assist,100,wait_time,4848:08.1
97,novice,2024,winter,ai_assist,100,session_time,17:34.7
97,novice,2024,spring,ai_assist,20,wait_time,5079:38.9
97,novice,2024,spring,ai_assist,20,session_time,16:17.1
97,novice,2024,summer,ai_assist,105.51,wait_time,3938:38.7
97,novice,2024,summer,ai_assist,97.36,session_time,17:29.0
97,novice,2024,autumn,ai_assist,44.1,wait_time,5849:06.6
97,novice,2024,autumn,ai_assist,44.1,session_time,18:02.6
97,novice,2025,winter,ai_assist,100,wait_time,4754:48.2
97,novice,2025,winter,ai_assist,100,session_time,21:35.6
97,novice,2025,spring,ai_assist,100,wait_time,5681:09.0
97,novice,2025,spring,ai_assist,100,session_time,20:01.6
97,novice,2025,summer,ai_assist,-13.35,wait_time,4360:55.8
97,novice,2025,summer,ai_assist,-29.04,session_time,22:02.5
97,novice,2025,autumn,human,65.3,wait_time,5503:08.2
97,novice,2025,autumn,human,65.3,session_time,17:09.7
98,mid,2021,winter,ai_assist,100,wait_time,3552:54.9
98,mid,2021,winter,ai_assist,100,session_time,31:43.8
98,mid,2021,spring,human,100,wait_time,2789:10.5
98,mid,2021,spring,human,100,session_time,32:14.4
98,mid,2021,summer,ai_assist,32.22,wait_time,3254:38.4
98,mid,2021,summer,ai_assist,29.78,session_time,33:16.4
98,mid,2021,autumn,ai_assist,50.1,wait_time,4640:57.1
98,mid,2021,autumn,ai_assist,50.1,session_time,27:34.0
98,mid,2022,winter,ai_assist,54.98,wait_time,2848:43.8
98,mid,2022,winter,ai_assist,51.43,session_time,38:36.7
98,mid,2022,spring,ai_assist,101.78,wait_time,3766:49.5
98,mid,2022,spring,ai_assist,108.16,session_time,36:12.3
98,mid,2022,summer,ai_assist,43.84,wait_time,3203:57.1
98,mid,2022,summer,ai_assist,47.96,session_time,36:50.9
98,mid,2022,autumn,human,71.16,wait_time,2441:41.1
98,mid,2022,autumn,human,106.15,session_time,31:27.0
98,mid,2023,winter,ai_assist,96.31,wait_time,2885:31.2
98,mid,2023,winter,ai_assist,86.4,session_time,40:35.7
98,mid,2023,spring,ai_assist,100,wait_time,3090:41.0
98,mid,2023,spring,ai_assist,100,session_time,36:34.2
98,mid,2023,summer,ai_assist,93.21,wait_time,2354:25.1
98,mid,2023,summer,ai_assist,104.63,session_time,41:55.1
98,mid,2023,autumn,ai_assist,100,wait_time,3518:10.0
98,mid,2023,autumn,ai_assist,100,session_time,40:12.6
98,mid,2024,winter,ai_assist,23.4,wait_time,1721:54.6
98,mid,2024,winter,ai_assist,23.4,session_time,41:08.6
98,mid,2024,spring,ai_assist,54.7,wait_time,2433:56.3
98,mid,2024,spring,ai_assist,54.7,session_time,41:20.0
98,mid,2024,summer,ai_assist,75.39,wait_time,2185:59.4
98,mid,2024,summer,ai_assist,124.75,session_time,45:28.0
98,mid,2024,autumn,human,100,wait_time,2420:41.3
98,mid,2024,autumn,human,100,session_time,37:53.6
98,mid,2025,winter,human,16.6,wait_time,1560:05.1
98,mid,2025,winter,human,16.6,session_time,42:18.1
98,mid,2025,spring,ai_assist,100,wait_time,1975:08.1
98,mid,2025,spring,ai_assist,100,session_time,35:57.1
98,mid,2025,summer,ai_assist,55.98,wait_time,1691:29.3
98,mid,2025,summer,ai_assist,63.71,session_time,48:40.4
98,mid,2025,autumn,human,21.8,wait_time,2415:40.0
98,mid,2025,autumn,human,21.8,session_time,40:31.2
99,mid,2021,winter,ai_assist,56.7,wait_time,4019:56.7
99,mid,2021,winter,ai_assist,56.7,session_time,36:18.5
99,mid,2021,spring,human,100,wait_time,2833:44.8
99,mid,2021,spring,human,100,session_time,30:16.8
99,mid,2021,summer,ai_assist,-5.03,wait_time,3688:26.4
99,mid,2021,summer,ai_assist,8.98,session_time,37:02.3
99,mid,2021,autumn,human,37.4,wait_time,3412:52.3
99,mid,2021,autumn,human,37.4,session_time,35:52.8
99,mid,2022,winter,human,30.99,wait_time,2162:22.1
99,mid,2022,winter,human,45.34,session_time,41:26.4
99,mid,2022,spring,ai_assist,48.33,wait_time,4386:24.4
99,mid,2022,spring,ai_assist,64.76,session_time,36:59.9
99,mid,2022,summer,ai_assist,84.8,wait_time,3117:16.5
99,mid,2022,summer,ai_assist,95.48,session_time,31:34.6
99,mid,2022,autumn,human,106.7,wait_time,2735:19.4
99,mid,2022,autumn,human,108.75,session_time,32:26.6
99,mid,2023,winter,human,96.47,wait_time,2169:54.1
99,mid,2023,winter,human,97.13,session_time,44:05.6
99,mid,2023,spring,human,15.5,wait_time,2817:09.4
99,mid,2023,spring,human,15.5,session_time,40:15.6
99,mid,2023,summer,ai_assist,-13.13,wait_time,3362:30.7
99,mid,2023,summer,ai_assist,-4.31,session_time,49:07.4
99,mid,2023,autumn,human,100,wait_time,2379:43.7
99,mid,2023,autumn,human,100,session_time,42:38.0
99,mid,2024,winter,ai_assist,100,wait_time,1897:13.1
99,mid,2024,winter,ai_assist,100,session_time,47:18.7
99,mid,2024,spring,human,55.1,wait_time,2205:36.6
99,mid,2024,spring,human,55.1,session_time,38:55.8
99,mid,2024,summer,human,105.52,wait_time,2363:41.0
99,mid,2024,summer,human,98.2,session_time,49:44.2
99,mid,2024,autumn,ai_assist,100,wait_time,2226:33.2
99,mid,2024,autumn,ai_assist,100,session_time,38:47.1
99,mid,2025,winter,human,100,wait_time,2220:20.1
99,mid,2025,winter,human,100,session_time,55:00.0
99,mid,2025,spring,ai_assist,48,wait_time,1981:37.9
99,mid,2025,spring,ai_assist,48,session_time,35:31.1
99,mid,2025,summer,human,92.65,wait_time,1939:10.7
99,mid,2025,summer,human,65.63,session_time,43:43.3
99,mid,2025,autumn,human,67.8,wait_time,2244:55.4
99,mid,2025,autumn,human,67.8,session_time,42:12.1
100,novice,2021,winter,human,64.4,wait_time,5246:06.9
100,novice,2021,winter,human,64.4,session_time,20:39.0
100,novice,2021,spring,ai_assist,94.9,wait_time,10718:10.4
100,novice,2021,spring,ai_assist,94.9,session_time,16:23.3
100,novice,2021,summer,ai_assist,67.79,wait_time,7950:06.7
100,novice,2021,summer,ai_assist,40.42,session_time,19:02.7
100,novice,2021,autumn,human,76.9,wait_time,6171:59.0
100,novice,2021,autumn,human,76.9,session_time,15:41.7
100,novice,2022,winter,human,96.25,wait_time,4401:10.1
100,novice,2022,winter,human,119.75,session_time,20:33.8
100,novice,2022,spring,human,117.18,wait_time,5237:56.9
100,novice,2022,spring,human,128.15,session_time,22:04.5
100,novice,2022,summer,human,14.11,wait_time,4881:18.6
100,novice,2022,summer,human,76.22,session_time,21:36.7
100,novice,2022,autumn,human,70.49,wait_time,5457:45.4
100,novice,2022,autumn,human,88.58,session_time,18:36.1
100,novice,2023,winter,ai_assist,104.83,wait_time,6100:46.9
100,novice,2023,winter,ai_assist,106.35,session_time,19:57.4
100,novice,2023,spring,human,100,wait_time,5579:42.3
100,novice,2023,spring,human,100,session_time,19:17.2
100,novice,2023,summer,ai_assist,46.1,wait_time,5223:18.0
100,novice,2023,summer,ai_assist,14.48,session_time,20:03.0
100,novice,2023,autumn,human,52.5,wait_time,6366:07.6
100,novice,2023,autumn,human,52.5,session_time,20:33.3
100,novice,2024,winter,human,0,wait_time,4454:59.6
100,novice,2024,winter,human,0,session_time,25:32.2
100,novice,2024,spring,ai_assist,100,wait_time,5194:58.4
100,novice,2024,spring,ai_assist,100,session_time,18:31.0
100,novice,2024,summer,ai_assist,35.01,wait_time,3923:34.5
100,novice,2024,summer,ai_assist,35.85,session_time,21:59.3
100,novice,2024,autumn,human,95.8,wait_time,5109:29.4
100,novice,2024,autumn,human,95.8,session_time,19:50.4
100,novice,2025,winter,ai_assist,92,wait_time,3776:11.5
100,novice,2025,winter,ai_assist,92,session_time,25:08.5
100,novice,2025,spring,ai_assist,100,wait_time,4028:51.9
100,novice,2025,spring,ai_assist,100,session_time,19:09.8
100,novice,2025,summer,ai_assist,57.31,wait_time,3481:27.7
100,novice,2025,summer,ai_assist,70.81,session_time,26:59.3
100,novice,2025,autumn,human,0,wait_time,4624:50.2
100,novice,2025,autumn,human,0,session_time,23:55.8
101,novice,2021,winter,human,0,wait_time,6156:01.6
101,novice,2021,winter,human,0,session_time,22:56.0
101,novice,2021,spring,ai_assist,0,wait_time,11128:57.6
101,novice,2021,spring,ai_assist,0,session_time,15:00.0
101,novice,2021,summer,ai_assist,108.89,wait_time,7463:03.8
101,novice,2021,summer,ai_assist,101.62,session_time,17:20.0
101,novice,2021,autumn,human,100,wait_time,6189:31.2
101,novice,2021,autumn,human,100,session_time,15:00.0
101,novice,2022,winter,human,-5.59,wait_time,4987:03.8
101,novice,2022,winter,human,6.49,session_time,19:14.3
101,novice,2022,spring,ai_assist,52.78,wait_time,7729:05.1
101,novice,2022,spring,ai_assist,48.61,session_time,15:00.0
101,novice,2022,summer,human,59.62,wait_time,5340:03.1
101,novice,2022,summer,human,52.84,session_time,19:54.7
101,novice,2022,autumn,human,68.57,wait_time,6564:55.2
101,novice,2022,autumn,human,129.53,session_time,18:36.3
101,novice,2023,winter,ai_assist,67.01,wait_time,6386:56.9
101,novice,2023,winter,ai_assist,58.36,session_time,20:40.7
101,novice,2023,spring,human,0,wait_time,6607:49.3
101,novice,2023,spring,human,0,session_time,17:26.0
101,novice,2023,summer,human,102.02,wait_time,4558:25.2
101,novice,2023,summer,human,107.11,session_time,21:34.2
101,novice,2023,autumn,human,61.7,wait_time,6335:24.7
101,novice,2023,autumn,human,61.7,session_time,17:00.2
101,novice,2024,winter,ai_assist,100,wait_time,3784:17.9
101,novice,2024,winter,ai_assist,100,session_time,17:38.5
101,novice,2024,spring,human,0,wait_time,4938:52.5
101,novice,2024,spring,human,0,session_time,16:50.9
101,novice,2024,summer,human,-3.28,wait_time,4046:06.3
101,novice,2024,summer,human,12.68,session_time,19:52.9
101,novice,2024,autumn,human,66,wait_time,5459:19.0
101,novice,2024,autumn,human,66,session_time,16:00.7
101,novice,2025,winter,ai_assist,100,wait_time,4600:31.8
101,novice,2025,winter,ai_assist,100,session_time,22:45.2
101,novice,2025,spring,ai_assist,100,wait_time,4326:45.1
101,novice,2025,spring,ai_assist,100,session_time,20:09.9
101,novice,2025,summer,human,-14.77,wait_time,4022:11.3
101,novice,2025,summer,human,3.68,session_time,25:03.5
101,novice,2025,autumn,ai_assist,3.8,wait_time,5409:59.5
101,novice,2025,autumn,ai_assist,3.8,session_time,17:40.6
102,novice,2021,winter,ai_assist,20.2,wait_time,9443:01.4
102,novice,2021,winter,ai_assist,20.2,session_time,18:59.8
102,novice,2021,spring,ai_assist,49,wait_time,10707:54.5
102,novice,2021,spring,ai_assist,49,session_time,16:47.2
102,novice,2021,summer,human,15.14,wait_time,5161:17.2
102,novice,2021,summer,human,51.3,session_time,20:47.3
102,novice,2021,autumn,human,100,wait_time,6239:22.0
102,novice,2021,autumn,human,100,session_time,15:44.1
102,novice,2022,winter,ai_assist,81.41,wait_time,8651:04.0
102,novice,2022,winter,ai_assist,54.25,session_time,16:00.8
102,novice,2022,spring,ai_assist,-22.31,wait_time,9243:57.2
102,novice,2022,spring,ai_assist,31.62,session_time,17:06.4
102,novice,2022,summer,human,83.55,wait_time,5517:54.4
102,novice,2022,summer,human,75.54,session_time,18:57.5
102,novice,2022,autumn,human,52.29,wait_time,7769:25.8
102,novice,2022,autumn,human,-6.18,session_time,22:15.6
102,novice,2023,winter,human,45.26,wait_time,5567:47.2
102,novice,2023,winter,human,51.77,session_time,21:51.5
102,novice,2023,spring,ai_assist,100,wait_time,6256:46.1
102,novice,2023,spring,ai_assist,100,session_time,20:49.1
102,novice,2023,summer,ai_assist,105.02,wait_time,6771:49.0
102,novice,2023,summer,ai_assist,107.94,session_time,21:30.9
102,novice,2023,autumn,human,83.6,wait_time,5803:10.3
102,novice,2023,autumn,human,83.6,session_time,16:48.3
102,novice,2024,winter,ai_assist,100,wait_time,5248:46.5
102,novice,2024,winter,ai_assist,100,session_time,21:03.8
102,novice,2024,spring,human,0,wait_time,5998:12.1
102,novice,2024,spring,human,0,session_time,21:32.0
102,novice,2024,summer,ai_assist,15.25,wait_time,5251:27.3
102,novice,2024,summer,ai_assist,26.43,session_time,22:39.9
102,novice,2024,autumn,human,4.3,wait_time,5872:31.1
102,novice,2024,autumn,human,4.3,session_time,20:13.7
102,novice,2025,winter,human,89,wait_time,4566:21.3
102,novice,2025,winter,human,89,session_time,22:28.1
102,novice,2025,spring,human,100,wait_time,5659:37.1
102,novice,2025,spring,human,100,session_time,19:30.8
102,novice,2025,summer,ai_assist,63.99,wait_time,4083:13.6
102,novice,2025,summer,ai_assist,88.33,session_time,24:35.3
102,novice,2025,autumn,ai_assist,60.4,wait_time,5519:36.2
102,novice,2025,autumn,ai_assist,60.4,session_time,23:09.9
103,novice,2021,winter,human,100,wait_time,5324:59.3
103,novice,2021,winter,human,100,session_time,17:05.4
103,novice,2021,spring,human,24,wait_time,5758:05.1
103,novice,2021,spring,human,24,session_time,17:26.7
103,novice,2021,summer,human,88.79,wait_time,5319:49.8
103,novice,2021,summer,human,102.95,session_time,19:31.3
103,novice,2021,autumn,human,96.2,wait_time,7400:33.5
103,novice,2021,autumn,human,96.2,session_time,17:18.9
103,novice,2022,winter,human,53.42,wait_time,3939:03.9
103,novice,2022,winter,human,44.23,session_time,18:32.6
103,novice,2022,spring,ai_assist,4.48,wait_time,9594:54.1
103,novice,2022,spring,ai_assist,19.46,session_time,16:10.8
103,novice,2022,summer,human,80.31,wait_time,4485:12.2
103,novice,2022,summer,human,90.77,session_time,17:43.2
103,novice,2022,autumn,human,114.87,wait_time,6035:12.7
103,novice,2022,autumn,human,116,session_time,15:40.2
103,novice,2023,winter,human,99.34,wait_time,3902:50.3
103,novice,2023,winter,human,94.34,session_time,16:09.1
103,novice,2023,spring,ai_assist,91.8,wait_time,7008:26.6
103,novice,2023,spring,ai_assist,91.8,session_time,17:07.0
103,novice,2023,summer,ai_assist,55.79,wait_time,5668:37.9
103,novice,2023,summer,ai_assist,37.7,session_time,20:49.5
103,novice,2023,autumn,human,100,wait_time,5305:20.7
103,novice,2023,autumn,human,100,session_time,17:21.5
103,novice,2024,winter,human,100,wait_time,4771:44.5
103,novice,2024,winter,human,100,session_time,20:26.5
103,novice,2024,spring,ai_assist,0,wait_time,5314:07.2
103,novice,2024,spring,ai_assist,0,session_time,15:46.3
103,novice,2024,summer,human,109.84,wait_time,3967:00.7
103,novice,2024,summer,human,102.88,session_time,24:41.6
103,novice,2024,autumn,human,94,wait_time,5534:51.5
103,novice,2024,autumn,human,94,session_time,16:55.6
103,novice,2025,winter,ai_assist,100,wait_time,4193:43.9
103,novice,2025,winter,ai_assist,100,session_time,21:50.2
103,novice,2025,spring,human,75,wait_time,5050:37.3
103,novice,2025,spring,human,75,session_time,19:43.9
103,novice,2025,summer,ai_assist,44.42,wait_time,4094:32.6
103,novice,2025,summer,ai_assist,38.19,session_time,21:54.4
103,novice,2025,autumn,human,13.7,wait_time,5332:54.4
103,novice,2025,autumn,human,13.7,session_time,18:42.8
104,novice,2021,winter,ai_assist,55.1,wait_time,8130:33.8
104,novice,2021,winter,ai_assist,55.1,session_time,17:52.3
104,novice,2021,spring,ai_assist,100,wait_time,8019:28.6
104,novice,2021,spring,ai_assist,100,session_time,15:23.6
104,novice,2021,summer,human,3.94,wait_time,4783:28.1
104,novice,2021,summer,human,23.14,session_time,23:39.2
104,novice,2021,autumn,human,100,wait_time,4745:17.7
104,novice,2021,autumn,human,100,session_time,15:21.6
104,novice,2022,winter,human,66.75,wait_time,4713:47.9
104,novice,2022,winter,human,68.86,session_time,18:10.0
104,novice,2022,spring,human,63.39,wait_time,5294:14.2
104,novice,2022,spring,human,94.75,session_time,20:58.5
104,novice,2022,summer,human,95.58,wait_time,4742:58.3
104,novice,2022,summer,human,69.05,session_time,21:50.2
104,novice,2022,autumn,human,53.71,wait_time,4982:40.2
104,novice,2022,autumn,human,49.83,session_time,18:13.7
104,novice,2023,winter,human,97.04,wait_time,3913:31.5
104,novice,2023,winter,human,95.03,session_time,19:34.2
104,novice,2023,spring,human,100,wait_time,5001:56.6
104,novice,2023,spring,human,100,session_time,17:39.1
104,novice,2023,summer,ai_assist,47.69,wait_time,4605:21.3
104,novice,2023,summer,ai_assist,43.54,session_time,18:27.7
104,novice,2023,autumn,ai_assist,47.8,wait_time,6905:19.3
104,novice,2023,autumn,ai_assist,47.8,session_time,20:22.9
104,novice,2024,winter,human,43.5,wait_time,4250:28.8
104,novice,2024,winter,human,43.5,session_time,23:09.6
104,novice,2024,spring,ai_assist,39.2,wait_time,5348:38.4
104,novice,2024,spring,ai_assist,39.2,session_time,21:08.0
104,novice,2024,summer,human,91.03,wait_time,3554:23.9
104,novice,2024,summer,human,102.26,session_time,20:26.2
104,novice,2024,autumn,ai_assist,57.2,wait_time,4904:52.6
104,novice,2024,autumn,ai_assist,57.2,session_time,20:09.7
104,novice,2025,winter,human,100,wait_time,3527:04.0
104,novice,2025,winter,human,100,session_time,23:14.8
104,novice,2025,spring,human,100,wait_time,4827:47.0
104,novice,2025,spring,human,100,session_time,21:10.3
104,novice,2025,summer,ai_assist,53.12,wait_time,3562:48.6
104,novice,2025,summer,ai_assist,78.04,session_time,19:39.0
104,novice,2025,autumn,ai_assist,86.4,wait_time,4329:46.3
104,novice,2025,autumn,ai_assist,86.4,session_time,19:28.0
105,expert,2021,winter,ai_assist,84.4,wait_time,2170:24.3
105,expert,2021,winter,ai_assist,84.4,session_time,55:00.0
105,expert,2021,spring,human,100,wait_time,1510:30.4
105,expert,2021,spring,human,100,session_time,55:00.0
105,expert,2021,summer,human,57.1,wait_time,1347:36.1
105,expert,2021,summer,human,58.8,session_time,55:00.0
105,expert,2021,autumn,human,66.6,wait_time,1958:48.0
105,expert,2021,autumn,human,66.6,session_time,55:00.0
105,expert,2022,winter,ai_assist,29.15,wait_time,1945:17.4
105,expert,2022,winter,ai_assist,55.56,session_time,55:00.0
105,expert,2022,spring,ai_assist,53.78,wait_time,2471:06.5
105,expert,2022,spring,ai_assist,22.2,session_time,55:00.0
105,expert,2022,summer,human,82.73,wait_time,1237:29.9
105,expert,2022,summer,human,68.18,session_time,55:00.0
105,expert,2022,autumn,ai_assist,114.29,wait_time,2072:44.4
105,expert,2022,autumn,ai_assist,115.96,session_time,55:00.0
105,expert,2023,winter,human,103.04,wait_time,1319:13.0
105,expert,2023,winter,human,102.15,session_time,55:00.0
105,expert,2023,spring,human,100,wait_time,1568:00.1
105,expert,2023,spring,human,100,session_time,55:00.0
105,expert,2023,summer,human,68.08,wait_time,1363:53.0
105,expert,2023,summer,human,120.5,session_time,55:00.0
105,expert,2023,autumn,human,100,wait_time,1459:43.0
105,expert,2023,autumn,human,100,session_time,55:00.0
105,expert,2024,winter,ai_assist,100,wait_time,1054:06.7
105,expert,2024,winter,ai_assist,100,session_time,55:00.0
105,expert,2024,spring,human,6.3,wait_time,1303:49.2
105,expert,2024,spring,human,6.3,session_time,55:00.0
105,expert,2024,summer,ai_assist,96.13,wait_time,1187:53.6
105,expert,2024,summer,ai_assist,112.21,session_time,55:00.0
105,expert,2024,autumn,human,90.2,wait_time,1504:10.9
105,expert,2024,autumn,human,90.2,session_time,55:00.0
105,expert,2025,winter,ai_assist,73.9,wait_time,1065:57.1
105,expert,2025,winter,ai_assist,73.9,session_time,55:00.0
105,expert,2025,spring,human,6.3,wait_time,1430:29.6
105,expert,2025,spring,human,6.3,session_time,55:00.0
105,expert,2025,summer,human,93.66,wait_time,1094:02.9
105,expert,2025,summer,human,92.1,session_time,55:00.0
105,expert,2025,autumn,ai_assist,100,wait_time,1417:58.1
105,expert,2025,autumn,ai_assist,100,session_time,55:00.0
106,expert,2021,winter,ai_assist,100,wait_time,1796:02.1
106,expert,2021,winter,ai_assist,100,session_time,55:00.0
106,expert,2021,spring,ai_assist,96.1,wait_time,2327:36.3
106,expert,2021,spring,ai_assist,96.1,session_time,55:00.0
106,expert,2021,summer,ai_assist,121.67,wait_time,1855:10.7
106,expert,2021,summer,ai_assist,83.96,session_time,55:00.0
106,expert,2021,autumn,human,100,wait_time,1411:36.2
106,expert,2021,autumn,human,100,session_time,55:00.0
106,expert,2022,winter,human,87.05,wait_time,1082:14.4
106,expert,2022,winter,human,73.36,session_time,55:00.0
106,expert,2022,spring,ai_assist,73.72,wait_time,1960:15.6
106,expert,2022,spring,ai_assist,77.88,session_time,55:00.0
106,expert,2022,summer,human,97.65,wait_time,981:48.3
106,expert,2022,summer,human,42.81,session_time,55:00.0
106,expert,2022,autumn,ai_assist,40.29,wait_time,1804:04.9
106,expert,2022,autumn,ai_assist,43.7,session_time,55:00.0
106,expert,2023,winter,human,56.85,wait_time,1046:33.1
106,expert,2023,winter,human,58.51,session_time,55:00.0
106,expert,2023,spring,human,62.6,wait_time,1433:19.7
106,expert,2023,spring,human,62.6,session_time,55:00.0
106,expert,2023,summer,ai_assist,1.04,wait_time,1325:29.6
106,expert,2023,summer,ai_assist,18.24,session_time,55:00.0
106,expert,2023,autumn,human,94.5,wait_time,1387:50.5
106,expert,2023,autumn,human,94.5,session_time,55:00.0
106,expert,2024,winter,ai_assist,56.5,wait_time,962:56.3
106,expert,2024,winter,ai_assist,56.5,session_time,55:00.0
106,expert,2024,spring,human,38.5,wait_time,1324:04.2
106,expert,2024,spring,human,38.5,session_time,55:00.0
106,expert,2024,summer,human,96.18,wait_time,1080:47.6
106,expert,2024,summer,human,91.46,session_time,55:00.0
106,expert,2024,autumn,human,17.3,wait_time,1358:42.7
106,expert,2024,autumn,human,17.3,session_time,55:00.0
106,expert,2025,winter,human,79.2,wait_time,1003:16.3
106,expert,2025,winter,human,79.2,session_time,55:00.0
106,expert,2025,spring,human,100,wait_time,1284:29.1
106,expert,2025,spring,human,100,session_time,55:00.0
106,expert,2025,summer,ai_assist,118.93,wait_time,867:05.9
106,expert,2025,summer,ai_assist,55.37,session_time,55:00.0
106,expert,2025,autumn,ai_assist,71.1,wait_time,1336:59.5
106,expert,2025,autumn,ai_assist,71.1,session_time,55:00.0
107,expert,2021,winter,ai_assist,65.8,wait_time,2435:49.1
107,expert,2021,winter,ai_assist,65.8,session_time,55:00.0
107,expert,2021,spring,human,0,wait_time,1477:00.3
107,expert,2021,spring,human,0,session_time,55:00.0
107,expert,2021,summer,ai_assist,78.78,wait_time,1899:15.6
107,expert,2021,summer,ai_assist,97.54,session_time,55:00.0
107,expert,2021,autumn,human,93.6,wait_time,1585:27.4
107,expert,2021,autumn,human,93.6,session_time,55:00.0
107,expert,2022,winter,ai_assist,48.32,wait_time,1840:39.2
107,expert,2022,winter,ai_assist,0.01,session_time,55:00.0
107,expert,2022,spring,human,96.18,wait_time,1555:13.3
107,expert,2022,spring,human,121.38,session_time,55:00.0
107,expert,2022,summer,human,76.25,wait_time,1082:21.8
107,expert,2022,summer,human,92.66,session_time,55:00.0
107,expert,2022,autumn,ai_assist,75.16,wait_time,2569:48.7
107,expert,2022,autumn,ai_assist,60.36,session_time,55:00.0
107,expert,2023,winter,ai_assist,106.36,wait_time,1606:00.6
107,expert,2023,winter,ai_assist,91.13,session_time,55:00.0
107,expert,2023,spring,ai_assist,100,wait_time,2060:07.4
107,expert,2023,spring,ai_assist,100,session_time,55:00.0
107,expert,2023,summer,human,121.59,wait_time,1217:11.0
107,expert,2023,summer,human,93.15,session_time,55:00.0
107,expert,2023,autumn,human,89.1,wait_time,1621:16.9
107,expert,2023,autumn,human,89.1,session_time,55:00.0
107,expert,2024,winter,human,100,wait_time,1313:24.5
107,expert,2024,winter,human,100,session_time,55:00.0
107,expert,2024,spring,ai_assist,32.9,wait_time,1295:27.9
107,expert,2024,spring,ai_assist,32.9,session_time,55:00.0
107,expert,2024,summer,ai_assist,111.13,wait_time,1242:42.2
107,expert,2024,summer,ai_assist,121.77,session_time,55:00.0
107,expert,2024,autumn,human,80.7,wait_time,1520:54.7
107,expert,2024,autumn,human,80.7,session_time,55:00.0
107,expert,2025,winter,human,100,wait_time,1008:13.7
107,expert,2025,winter,human,100,session_time,55:00.0
107,expert,2025,spring,ai_assist,12.4,wait_time,1255:36.3
107,expert,2025,spring,ai_assist,12.4,session_time,55:00.0
107,expert,2025,summer,human,100.9,wait_time,1201:58.3
107,expert,2025,summer,human,78.69,session_time,55:00.0
107,expert,2025,autumn,human,100,wait_time,1472:33.9
107,expert,2025,autumn,human,100,session_time,55:00.0
108,mid,2021,winter,human,79.2,wait_time,2251:41.6
108,mid,2021,winter,human,79.2,session_time,34:15.4
108,mid,2021,spring,ai_assist,100,wait_time,5307:43.8
108,mid,2021,spring,ai_assist,100,session_time,28:46.0
108,mid,2021,summer,human,15.92,wait_time,2385:17.3
108,mid,2021,summer,human,24.26,session_time,34:21.5
108,mid,2021,autumn,human,0,wait_time,3094:42.6
108,mid,2021,autumn,human,0,session_time,25:52.0
108,mid,2022,winter,human,32.62,wait_time,2445:14.2
108,mid,2022,winter,human,27.66,session_time,32:41.5
108,mid,2022,spring,ai_assist,47.31,wait_time,4050:52.4
108,mid,2022,spring,ai_assist,24.79,session_time,27:06.4
108,mid,2022,summer,ai_assist,120.06,wait_time,3171:03.7
108,mid,2022,summer,ai_assist,69.1,session_time,29:12.7
108,mid,2022,autumn,human,52.26,wait_time,2910:41.4
108,mid,2022,autumn,human,82.39,session_time,27:55.1
